configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.01560341018162501
1,1,1,0,1,0,1,0.015749784602259818
10,1,0,1,1,1,0,0.01579171200402659
11,1,0,1,1,1,1,0.01549866405318564
12,0,0,1,1,1,1,0.01573927827932285
13,1,0,1,0,1,1,0.01568513846234051
14,0,1,1,1,0,0,0.015679331628352947
15,0,0,1,0,0,1,0.015699358906797092
16,1,1,1,1,0,1,0.015616600094161463
17,0,1,0,1,0,1,0.015694976432268488
18,0,1,0,0,1,0,0.015685948198427696
19,0,1,0,0,0,1,0.015753411621134018
2,1,0,1,1,0,0,0.015689030549183355
20,1,0,0,0,0,1,0.015620662760008697
21,0,0,0,0,0,1,0.015713660724945698
22,1,1,0,1,0,0,0.015649751404402053
23,0,1,1,0,1,0,0.015625232433699197
24,1,1,1,1,1,0,0.015712661384488246
25,0,1,1,0,0,1,0.0157598432497348
26,1,1,1,0,0,0,0.01553084906658099
27,0,0,1,0,1,0,0.015710933954723068
28,1,0,0,0,1,0,0.015686470394590923
29,1,1,0,0,1,1,0.015583081019432862
3,1,0,1,0,0,0,0.015710129507526455
4,1,1,1,1,1,1,0.01568948414694623
5,1,0,0,1,1,1,0.015660170621707367
6,1,0,0,1,0,1,0.015695754342807323
7,0,0,0,1,1,1,0.015570757556846598
8,0,0,1,1,0,1,0.015757632259888882
9,0,1,1,1,1,1,0.01568699586910863
