configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,87204.40975259237
1,1,1,0,1,0,1,102422.69621397577
10,1,0,1,1,1,0,87532.79197219259
11,1,0,1,1,1,1,87749.47174818008
12,0,0,1,1,1,1,87018.29716330793
13,1,0,1,0,1,1,85363.78202528987
14,0,1,1,1,0,0,87422.68992972789
15,0,0,1,0,0,1,86297.62809243235
16,1,1,1,1,0,1,86886.32514374693
17,0,1,0,1,0,1,87132.87109345218
18,0,1,0,0,1,0,86152.62782314622
19,0,1,0,0,0,1,87545.71199351743
2,1,0,1,1,0,0,85223.25851810731
20,1,0,0,0,0,1,86755.49793448174
21,0,0,0,0,0,1,86043.20676836514
22,1,1,0,1,0,0,87132.52944861664
23,0,1,1,0,1,0,87031.56565260969
24,1,1,1,1,1,0,87295.91306723793
25,0,1,1,0,0,1,87408.0336374084
26,1,1,1,0,0,0,87498.20409936088
27,0,0,1,0,1,0,87412.53392589706
28,1,0,0,0,1,0,86749.37930819107
29,1,1,0,0,1,1,88354.30997183529
3,1,0,1,0,0,0,86995.01892620134
4,1,1,1,1,1,1,81490.16833342583
5,1,0,0,1,1,1,85592.29224289894
6,1,0,0,1,0,1,87406.96402748914
7,0,0,0,1,1,1,87152.0150766014
8,0,0,1,1,0,1,85336.96709517487
9,0,1,1,1,1,1,86903.97128553742
