configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.62340800761422
1,1,1,0,1,0,1,10.65157384454662
10,1,0,1,1,1,0,10.655082602928529
11,1,0,1,1,1,1,10.674766152601462
12,0,0,1,1,1,1,10.625626879403397
13,1,0,1,0,1,1,10.611525913208828
14,0,1,1,1,0,0,10.539623527242988
15,0,0,1,0,0,1,10.638954742910524
16,1,1,1,1,0,1,10.645110020811444
17,0,1,0,1,0,1,10.624383931194746
18,0,1,0,0,1,0,10.67370080271697
19,0,1,0,0,0,1,10.635995278367933
2,1,0,1,1,0,0,10.654230218126113
20,1,0,0,0,0,1,10.681691441273305
21,0,0,0,0,0,1,10.594338208603446
22,1,1,0,1,0,0,10.585553381900382
23,0,1,1,0,1,0,10.656729014651251
24,1,1,1,1,1,0,10.616750876428792
25,0,1,1,0,0,1,10.692114930207632
26,1,1,1,0,0,0,10.645295565165977
27,0,0,1,0,1,0,10.709081468816548
28,1,0,0,0,1,0,10.716978913812492
29,1,1,0,0,1,1,10.637059535432414
3,1,0,1,0,0,0,10.418163843629028
4,1,1,1,1,1,1,10.670485665497806
5,1,0,0,1,1,1,10.680562691080024
6,1,0,0,1,0,1,10.627111756134582
7,0,0,0,1,1,1,10.620200203836689
8,0,0,1,1,0,1,10.655837987435131
9,0,1,1,1,1,1,10.65231821063408
