configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.144
1,50%,xz,-3,1,4244480,3.165
10,100%,xz,-9,1,3763616,8.882
11,50%,lzma,-6,16,3786768,8.484
12,75%,xz,-3,32,4244480,3.161
13,50%,lzma,-3,16,4243773,3.132
14,50%,lzma,-6,32,3786768,8.564
15,50%,xz,-6,32,3787400,8.544
16,75%,lzma,-3,16,4243773,3.121
17,75%,lzma,-6,32,3786768,8.521
18,100%,lzma,-6,1,3786768,8.529
19,75%,lzma,-3,1,4243773,3.127
2,75%,xz,-9,16,3763616,8.977
20,75%,lzma,-6,1,3786768,8.54
21,75%,lzma,-6,16,3786768,8.564
22,100%,xz,-9,32,3763616,8.928
23,100%,xz,-9,16,3763616,8.906
24,50%,lzma,-9,32,3762987,8.81
25,50%,lzma,-3,32,4243773,3.099
26,100%,xz,-3,1,4244480,3.142
27,100%,lzma,-9,16,3762987,8.835
28,100%,lzma,-3,1,4243773,3.065
29,50%,lzma,-6,1,3786768,8.518
3,100%,xz,-6,32,3787400,8.663
4,50%,lzma,-3,1,4243773,3.093
5,75%,xz,-3,1,4244480,3.159
6,100%,lzma,-6,16,3786768,8.531
7,75%,xz,-6,32,3787400,8.544
8,50%,xz,-3,32,4244480,3.185
9,75%,xz,-9,32,3763616,8.901
