configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272440,2.324
1,50%,xz,-3,1,3272440,2.324
10,100%,xz,-9,1,2849908,5.995
11,50%,lzma,-6,16,2849620,5.765
12,75%,xz,-3,32,3272440,2.331
13,50%,lzma,-3,16,3271884,2.325
14,50%,lzma,-6,32,2849620,5.764
15,50%,xz,-6,32,2850104,5.79
16,75%,lzma,-3,16,3271884,2.311
17,75%,lzma,-6,32,2849620,5.78
18,100%,lzma,-6,1,2849620,5.801
19,75%,lzma,-3,1,3271884,2.314
2,75%,xz,-9,16,2849908,5.899
20,75%,lzma,-6,1,2849620,5.795
21,75%,lzma,-6,16,2849620,5.804
22,100%,xz,-9,32,2849908,5.849
23,100%,xz,-9,16,2849908,5.907
24,50%,lzma,-9,32,2849422,5.866
25,50%,lzma,-3,32,3271884,2.32
26,100%,xz,-3,1,3272440,2.315
27,100%,lzma,-9,16,2849422,5.846
28,100%,lzma,-3,1,3271884,2.295
29,50%,lzma,-6,1,2849620,5.787
3,100%,xz,-6,32,2850104,5.833
4,50%,lzma,-3,1,3271884,2.314
5,75%,xz,-3,1,3272440,2.315
6,100%,lzma,-6,16,2849620,5.803
7,75%,xz,-6,32,2850104,5.815
8,50%,xz,-3,32,3272440,2.325
9,75%,xz,-9,32,2849908,5.879
