configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.684
1,50%,xz,-3,1,3001844,2.688
10,100%,xz,-9,1,2750272,5.463
11,50%,lzma,-6,16,2749760,5.368
12,75%,xz,-3,32,3001844,2.692
13,50%,lzma,-3,16,3001334,2.679
14,50%,lzma,-6,32,2749760,5.393
15,50%,xz,-6,32,2750228,5.39
16,75%,lzma,-3,16,3001334,2.732
17,75%,lzma,-6,32,2749760,5.386
18,100%,lzma,-6,1,2749760,5.367
19,75%,lzma,-3,1,3001334,2.711
2,75%,xz,-9,16,2750272,5.488
20,75%,lzma,-6,1,2749760,5.362
21,75%,lzma,-6,16,2749760,5.422
22,100%,xz,-9,32,2750272,5.517
23,100%,xz,-9,16,2750272,5.521
24,50%,lzma,-9,32,2749803,5.473
25,50%,lzma,-3,32,3001334,2.702
26,100%,xz,-3,1,3001844,2.7
27,100%,lzma,-9,16,2749803,5.462
28,100%,lzma,-3,1,3001334,2.708
29,50%,lzma,-6,1,2749760,5.372
3,100%,xz,-6,32,2750228,5.386
4,50%,lzma,-3,1,3001334,2.7
5,75%,xz,-3,1,3001844,2.678
6,100%,lzma,-6,16,2749760,5.412
7,75%,xz,-6,32,2750228,5.394
8,50%,xz,-3,32,3001844,2.747
9,75%,xz,-9,32,2750272,5.463
