configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.557
1,50%,xz,-3,1,4914796,3.569
10,100%,xz,-9,1,4489868,4.418
11,50%,lzma,-6,16,4489170,4.418
12,75%,xz,-3,32,4914796,3.565
13,50%,lzma,-3,16,4913990,3.512
14,50%,lzma,-6,32,4489170,4.412
15,50%,xz,-6,32,4489912,4.377
16,75%,lzma,-3,16,4913990,3.532
17,75%,lzma,-6,32,4489170,4.374
18,100%,lzma,-6,1,4489170,4.335
19,75%,lzma,-3,1,4913990,3.582
2,75%,xz,-9,16,4489868,4.394
20,75%,lzma,-6,1,4489170,4.381
21,75%,lzma,-6,16,4489170,4.409
22,100%,xz,-9,32,4489868,4.395
23,100%,xz,-9,16,4489868,4.399
24,50%,lzma,-9,32,4489124,4.346
25,50%,lzma,-3,32,4913990,3.543
26,100%,xz,-3,1,4914796,3.577
27,100%,lzma,-9,16,4489124,4.397
28,100%,lzma,-3,1,4913990,3.542
29,50%,lzma,-6,1,4489170,4.384
3,100%,xz,-6,32,4489912,4.39
4,50%,lzma,-3,1,4913990,3.562
5,75%,xz,-3,1,4914796,3.552
6,100%,lzma,-6,16,4489170,4.373
7,75%,xz,-6,32,4489912,4.445
8,50%,xz,-3,32,4914796,3.577
9,75%,xz,-9,32,4489868,4.39
