configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677976,1.735
1,50%,xz,-3,1,1677976,1.731
10,100%,xz,-9,1,1317152,5.192
11,50%,lzma,-6,16,1316901,5.131
12,75%,xz,-3,32,1677976,1.744
13,50%,lzma,-3,16,1677670,1.778
14,50%,lzma,-6,32,1316901,5.088
15,50%,xz,-6,32,1317152,5.14
16,75%,lzma,-3,16,1677670,1.721
17,75%,lzma,-6,32,1316901,5.098
18,100%,lzma,-6,1,1316901,5.063
19,75%,lzma,-3,1,1677670,1.731
2,75%,xz,-9,16,1317152,5.198
20,75%,lzma,-6,1,1316901,5.088
21,75%,lzma,-6,16,1316901,5.056
22,100%,xz,-9,32,1317152,5.137
23,100%,xz,-9,16,1317152,5.152
24,50%,lzma,-9,32,1316901,5.198
25,50%,lzma,-3,32,1677670,1.769
26,100%,xz,-3,1,1677976,1.779
27,100%,lzma,-9,16,1316901,5.179
28,100%,lzma,-3,1,1677670,1.788
29,50%,lzma,-6,1,1316901,5.086
3,100%,xz,-6,32,1317152,5.14
4,50%,lzma,-3,1,1677670,1.742
5,75%,xz,-3,1,1677976,1.735
6,100%,lzma,-6,16,1316901,5.08
7,75%,xz,-6,32,1317152,5.113
8,50%,xz,-3,32,1677976,1.781
9,75%,xz,-9,32,1317152,5.187
