configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.719
1,50%,xz,-3,1,1677976,1.706
10,100%,xz,-9,1,1317152,4.831
11,50%,lzma,-6,16,1316901,4.728
12,75%,xz,-3,32,1677984,1.69
13,50%,lzma,-3,16,1677670,1.66
14,50%,lzma,-6,32,1316901,4.695
15,50%,xz,-6,32,1317160,4.749
16,75%,lzma,-3,16,1677670,1.657
17,75%,lzma,-6,32,1316901,4.74
18,100%,lzma,-6,1,1316901,4.77
19,75%,lzma,-3,1,1677670,1.673
2,75%,xz,-9,16,1317160,4.841
20,75%,lzma,-6,1,1316901,4.729
21,75%,lzma,-6,16,1316901,4.743
22,100%,xz,-9,32,1317160,4.844
23,100%,xz,-9,16,1317160,4.812
24,50%,lzma,-9,32,1316901,4.79
25,50%,lzma,-3,32,1677670,1.667
26,100%,xz,-3,1,1677976,1.687
27,100%,lzma,-9,16,1316901,4.8
28,100%,lzma,-3,1,1677670,1.695
29,50%,lzma,-6,1,1316901,4.727
3,100%,xz,-6,32,1317160,4.73
4,50%,lzma,-3,1,1677670,1.698
5,75%,xz,-3,1,1677976,1.688
6,100%,lzma,-6,16,1316901,4.726
7,75%,xz,-6,32,1317160,4.795
8,50%,xz,-3,32,1677984,1.717
9,75%,xz,-9,32,1317160,4.826
