configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.876
1,50%,xz,-3,1,4853736,2.849
10,100%,xz,-9,1,4415072,3.524
11,50%,lzma,-6,16,4414351,3.619
12,75%,xz,-3,32,4853744,2.833
13,50%,lzma,-3,16,4852943,2.825
14,50%,lzma,-6,32,4414351,3.65
15,50%,xz,-6,32,4415080,3.631
16,75%,lzma,-3,16,4852943,2.791
17,75%,lzma,-6,32,4414351,3.656
18,100%,lzma,-6,1,4414351,3.626
19,75%,lzma,-3,1,4852943,2.825
2,75%,xz,-9,16,4415080,3.553
20,75%,lzma,-6,1,4414351,3.607
21,75%,lzma,-6,16,4414351,3.62
22,100%,xz,-9,32,4415080,3.559
23,100%,xz,-9,16,4415080,3.554
24,50%,lzma,-9,32,4414351,3.564
25,50%,lzma,-3,32,4852943,2.854
26,100%,xz,-3,1,4853736,2.847
27,100%,lzma,-9,16,4414351,3.561
28,100%,lzma,-3,1,4852943,2.791
29,50%,lzma,-6,1,4414351,3.619
3,100%,xz,-6,32,4415080,3.655
4,50%,lzma,-3,1,4852943,2.8
5,75%,xz,-3,1,4853736,2.835
6,100%,lzma,-6,16,4414351,3.614
7,75%,xz,-6,32,4415080,3.653
8,50%,xz,-3,32,4853744,2.871
9,75%,xz,-9,32,4415080,3.553
