configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,3.971
1,50%,xz,-3,1,3382412,3.96
10,100%,xz,-9,1,2830604,7.952
11,50%,lzma,-6,16,2831189,7.805
12,75%,xz,-3,32,3382420,4.008
13,50%,lzma,-3,16,3381840,3.952
14,50%,lzma,-6,32,2831189,7.858
15,50%,xz,-6,32,2831684,7.848
16,75%,lzma,-3,16,3381840,3.984
17,75%,lzma,-6,32,2831189,7.796
18,100%,lzma,-6,1,2831189,7.812
19,75%,lzma,-3,1,3381840,3.912
2,75%,xz,-9,16,2830612,7.989
20,75%,lzma,-6,1,2831189,7.827
21,75%,lzma,-6,16,2831189,7.891
22,100%,xz,-9,32,2830612,8.02
23,100%,xz,-9,16,2830612,7.989
24,50%,lzma,-9,32,2830116,7.927
25,50%,lzma,-3,32,3381840,4.024
26,100%,xz,-3,1,3382412,4.006
27,100%,lzma,-9,16,2830116,7.975
28,100%,lzma,-3,1,3381840,3.98
29,50%,lzma,-6,1,2831189,7.838
3,100%,xz,-6,32,2831684,7.897
4,50%,lzma,-3,1,3381840,3.948
5,75%,xz,-3,1,3382412,3.959
6,100%,lzma,-6,16,2831189,7.84
7,75%,xz,-6,32,2831684,7.817
8,50%,xz,-3,32,3382420,4.017
9,75%,xz,-9,32,2830612,7.978
