configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10432656,5.2
1,50%,xz,-3,1,10362252,12.406
10,100%,xz,-9,1,8385868,34.015
11,50%,lzma,-6,16,8627467,29.229
12,75%,xz,-3,32,10432656,5.212
13,50%,lzma,-3,16,10360607,12.268
14,50%,lzma,-6,32,8627467,29.224
15,50%,xz,-6,32,8712308,18.434
16,75%,lzma,-3,16,10360607,12.33
17,75%,lzma,-6,32,8627467,29.16
18,100%,lzma,-6,1,8627467,29.233
19,75%,lzma,-3,1,10360607,12.431
2,75%,xz,-9,16,8385876,33.934
20,75%,lzma,-6,1,8627467,29.274
21,75%,lzma,-6,16,8627467,29.212
22,100%,xz,-9,32,8385876,33.959
23,100%,xz,-9,16,8385876,33.874
24,50%,lzma,-9,32,8384529,33.809
25,50%,lzma,-3,32,10360607,12.311
26,100%,xz,-3,1,10362252,12.558
27,100%,lzma,-9,16,8384529,33.682
28,100%,lzma,-3,1,10360607,12.432
29,50%,lzma,-6,1,8627467,29.131
3,100%,xz,-6,32,8712308,18.539
4,50%,lzma,-3,1,10360607,12.282
5,75%,xz,-3,1,10362252,12.429
6,100%,lzma,-6,16,8627467,29.373
7,75%,xz,-6,32,8712308,18.5
8,50%,xz,-3,32,10432656,5.208
9,75%,xz,-9,32,8385876,33.887
