configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001852,2.671
1,50%,xz,-3,1,3001844,2.652
10,100%,xz,-9,1,2750272,5.218
11,50%,lzma,-6,16,2749760,5.181
12,75%,xz,-3,32,3001852,2.626
13,50%,lzma,-3,16,3001334,2.601
14,50%,lzma,-6,32,2749760,5.136
15,50%,xz,-6,32,2750236,5.179
16,75%,lzma,-3,16,3001334,2.601
17,75%,lzma,-6,32,2749760,5.16
18,100%,lzma,-6,1,2749760,5.166
19,75%,lzma,-3,1,3001334,2.635
2,75%,xz,-9,16,2750280,5.246
20,75%,lzma,-6,1,2749760,5.196
21,75%,lzma,-6,16,2749760,5.148
22,100%,xz,-9,32,2750280,5.272
23,100%,xz,-9,16,2750280,5.272
24,50%,lzma,-9,32,2749803,5.243
25,50%,lzma,-3,32,3001334,2.609
26,100%,xz,-3,1,3001844,2.65
27,100%,lzma,-9,16,2749803,5.276
28,100%,lzma,-3,1,3001334,2.616
29,50%,lzma,-6,1,2749760,5.186
3,100%,xz,-6,32,2750236,5.194
4,50%,lzma,-3,1,3001334,2.608
5,75%,xz,-3,1,3001844,2.622
6,100%,lzma,-6,16,2749760,5.133
7,75%,xz,-6,32,2750236,5.176
8,50%,xz,-3,32,3001852,2.644
9,75%,xz,-9,32,2750280,5.264
