configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,1187466119.3651154
1,1,1,0,1,0,1,12702524.230486374
10,1,0,1,1,1,0,12772078.227792876
11,1,0,1,1,1,1,12000582.314336127
12,0,0,1,1,1,1,1387492743.5863874
13,1,0,1,0,1,1,12737318.573544595
14,0,1,1,1,0,0,1187556441.5887775
15,0,0,1,0,0,1,1396399052.6996396
16,1,1,1,1,0,1,12553392.438645866
17,0,1,0,1,0,1,1397128844.3397279
18,0,1,0,0,1,0,1188326296.005592
19,0,1,0,0,0,1,1185820813.249432
2,1,0,1,1,0,0,12687223.580581434
20,1,0,0,0,0,1,12494723.41738906
21,0,0,0,0,0,1,1208360924.7445984
22,1,1,0,1,0,0,12629250.064203095
23,0,1,1,0,1,0,1187809727.3254488
24,1,1,1,1,1,0,12567900.983535714
25,0,1,1,0,0,1,1186531453.655517
26,1,1,1,0,0,0,12682253.151816474
27,0,0,1,0,1,0,1187213149.268915
28,1,0,0,0,1,0,11512295.98258026
29,1,1,0,0,1,1,12691308.311915405
3,1,0,1,0,0,0,12576288.402121872
4,1,1,1,1,1,1,12384656.566151613
5,1,0,0,1,1,1,12564969.412482418
6,1,0,0,1,0,1,12398366.939527022
7,0,0,0,1,1,1,1036986487.4023976
8,0,0,1,1,0,1,1349319112.6613052
9,0,1,1,1,1,1,1185478565.6643512
