configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,25839.79328165375
1,1,1,0,1,0,1,26002.45983270017
10,1,0,1,1,1,0,25754.809066722984
11,1,0,1,1,1,1,26199.683507823233
12,0,0,1,1,1,1,25951.646891511737
13,1,0,1,0,1,1,25581.924835188453
14,0,1,1,1,0,0,25901.904308004723
15,0,0,1,0,0,1,25964.179817523745
16,1,1,1,1,0,1,25824.24535099023
17,0,1,0,1,0,1,25854.42407977641
18,0,1,0,0,1,0,25812.24687865404
19,0,1,0,0,0,1,25946.52939222849
2,1,0,1,1,0,0,26049.400082316104
20,1,0,0,0,0,1,25299.16259771802
21,0,0,0,0,0,1,25975.577761788365
22,1,1,0,1,0,0,26348.169987853493
23,0,1,1,0,1,0,26065.15245507671
24,1,1,1,1,1,0,25384.57633142103
25,0,1,1,0,0,1,25184.28601289939
26,1,1,1,0,0,0,25707.99827242252
27,0,0,1,0,1,0,25978.884362789926
28,1,0,0,0,1,0,25339.164719774173
29,1,1,0,0,1,1,26253.33417344003
3,1,0,1,0,0,0,26037.733883944613
4,1,1,1,1,1,1,24898.78643314925
5,1,0,0,1,1,1,25927.692850179414
6,1,0,0,1,0,1,25906.33306218038
7,0,0,0,1,1,1,26438.449966555363
8,0,0,1,1,0,1,25727.84061088185
9,0,1,1,1,1,1,25596.133959926694
