configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515648,0.447
1,50%,xz,-3,1,515648,0.479
10,100%,xz,-9,1,453260,1.46
11,50%,lzma,-6,16,453144,1.409
12,75%,xz,-3,32,515648,0.442
13,50%,lzma,-3,16,515524,0.47
14,50%,lzma,-6,32,453144,1.397
15,50%,xz,-6,32,453260,1.433
16,75%,lzma,-3,16,515524,0.452
17,75%,lzma,-6,32,453144,1.388
18,100%,lzma,-6,1,453144,1.397
19,75%,lzma,-3,1,515524,0.442
2,75%,xz,-9,16,453260,1.49
20,75%,lzma,-6,1,453144,1.425
21,75%,lzma,-6,16,453144,1.395
22,100%,xz,-9,32,453260,1.458
23,100%,xz,-9,16,453260,1.459
24,50%,lzma,-9,32,453144,1.469
25,50%,lzma,-3,32,515524,0.453
26,100%,xz,-3,1,515648,0.444
27,100%,lzma,-9,16,453144,1.476
28,100%,lzma,-3,1,515524,0.43
29,50%,lzma,-6,1,453144,1.446
3,100%,xz,-6,32,453260,1.426
4,50%,lzma,-3,1,515524,0.43
5,75%,xz,-3,1,515648,0.472
6,100%,lzma,-6,16,453144,1.398
7,75%,xz,-6,32,453260,1.424
8,50%,xz,-3,32,515648,0.479
9,75%,xz,-9,32,453260,1.458
