configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2131652,2.574
1,50%,xz,-3,1,2131652,2.589
10,100%,xz,-9,1,1738884,11.555
11,50%,lzma,-6,16,1778958,11.036
12,75%,xz,-3,32,2131652,2.625
13,50%,lzma,-3,16,2131278,2.47
14,50%,lzma,-6,32,1778958,10.995
15,50%,xz,-6,32,1779272,11.11
16,75%,lzma,-3,16,2131278,2.504
17,75%,lzma,-6,32,1778958,11.05
18,100%,lzma,-6,1,1778958,11.046
19,75%,lzma,-3,1,2131278,2.472
2,75%,xz,-9,16,1738884,11.52
20,75%,lzma,-6,1,1778958,10.971
21,75%,lzma,-6,16,1778958,11.122
22,100%,xz,-9,32,1738884,11.492
23,100%,xz,-9,16,1738884,11.536
24,50%,lzma,-9,32,1738572,11.374
25,50%,lzma,-3,32,2131278,2.494
26,100%,xz,-3,1,2131652,2.549
27,100%,lzma,-9,16,1738572,11.485
28,100%,lzma,-3,1,2131278,2.478
29,50%,lzma,-6,1,1778958,11.073
3,100%,xz,-6,32,1779272,11.153
4,50%,lzma,-3,1,2131278,2.48
5,75%,xz,-3,1,2131652,2.559
6,100%,lzma,-6,16,1778958,11.016
7,75%,xz,-6,32,1779272,11.096
8,50%,xz,-3,32,2131652,2.555
9,75%,xz,-9,32,1738884,11.533
