configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.09
1,50%,xz,-3,1,4244480,3.081
10,100%,xz,-9,1,3763616,8.378
11,50%,lzma,-6,16,3786768,8.008
12,75%,xz,-3,32,4244480,3.093
13,50%,lzma,-3,16,4243773,3.028
14,50%,lzma,-6,32,3786768,8.042
15,50%,xz,-6,32,3787400,8.081
16,75%,lzma,-3,16,4243773,3.062
17,75%,lzma,-6,32,3786768,7.958
18,100%,lzma,-6,1,3786768,7.995
19,75%,lzma,-3,1,4243773,3.043
2,75%,xz,-9,16,3763616,8.333
20,75%,lzma,-6,1,3786768,8.002
21,75%,lzma,-6,16,3786768,8.02
22,100%,xz,-9,32,3763616,8.343
23,100%,xz,-9,16,3763616,8.512
24,50%,lzma,-9,32,3762987,8.295
25,50%,lzma,-3,32,4243773,3.039
26,100%,xz,-3,1,4244480,3.12
27,100%,lzma,-9,16,3762987,8.321
28,100%,lzma,-3,1,4243773,3.043
29,50%,lzma,-6,1,3786768,8.151
3,100%,xz,-6,32,3787400,8.035
4,50%,lzma,-3,1,4243773,3.1
5,75%,xz,-3,1,4244480,3.084
6,100%,lzma,-6,16,3786768,8.042
7,75%,xz,-6,32,3787400,8.055
8,50%,xz,-3,32,4244480,3.081
9,75%,xz,-9,32,3763616,8.364
