configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272440,2.283
1,50%,xz,-3,1,3272440,2.275
10,100%,xz,-9,1,2849908,5.508
11,50%,lzma,-6,16,2849620,5.464
12,75%,xz,-3,32,3272440,2.253
13,50%,lzma,-3,16,3271884,2.223
14,50%,lzma,-6,32,2849620,5.43
15,50%,xz,-6,32,2850104,5.466
16,75%,lzma,-3,16,3271884,2.254
17,75%,lzma,-6,32,2849620,5.483
18,100%,lzma,-6,1,2849620,5.469
19,75%,lzma,-3,1,3271884,2.287
2,75%,xz,-9,16,2849908,5.565
20,75%,lzma,-6,1,2849620,5.44
21,75%,lzma,-6,16,2849620,5.45
22,100%,xz,-9,32,2849908,5.524
23,100%,xz,-9,16,2849908,5.52
24,50%,lzma,-9,32,2849422,5.504
25,50%,lzma,-3,32,3271884,2.267
26,100%,xz,-3,1,3272440,2.255
27,100%,lzma,-9,16,2849422,5.537
28,100%,lzma,-3,1,3271884,2.273
29,50%,lzma,-6,1,2849620,5.469
3,100%,xz,-6,32,2850104,5.439
4,50%,lzma,-3,1,3271884,2.231
5,75%,xz,-3,1,3272440,2.266
6,100%,lzma,-6,16,2849620,5.434
7,75%,xz,-6,32,2850104,5.42
8,50%,xz,-3,32,3272440,2.271
9,75%,xz,-9,32,2849908,5.589
