configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.407
1,50%,xz,-3,1,10362252,12.384
10,100%,xz,-9,1,8385868,33.82
11,50%,lzma,-6,16,8627467,29.316
12,75%,xz,-3,32,10362252,12.441
13,50%,lzma,-3,16,10360607,12.333
14,50%,lzma,-6,32,8627467,29.233
15,50%,xz,-6,32,8628848,29.15
16,75%,lzma,-3,16,10360607,12.352
17,75%,lzma,-6,32,8627467,29.569
18,100%,lzma,-6,1,8627467,29.445
19,75%,lzma,-3,1,10360607,12.401
2,75%,xz,-9,16,8385868,33.998
20,75%,lzma,-6,1,8627467,29.296
21,75%,lzma,-6,16,8627467,29.322
22,100%,xz,-9,32,8385868,33.823
23,100%,xz,-9,16,8385868,33.978
24,50%,lzma,-9,32,8384529,34.056
25,50%,lzma,-3,32,10360607,12.387
26,100%,xz,-3,1,10362252,12.564
27,100%,lzma,-9,16,8384529,33.871
28,100%,lzma,-3,1,10360607,12.361
29,50%,lzma,-6,1,8627467,29.2
3,100%,xz,-6,32,8628848,29.463
4,50%,lzma,-3,1,10360607,12.369
5,75%,xz,-3,1,10362252,12.497
6,100%,lzma,-6,16,8627467,29.317
7,75%,xz,-6,32,8628848,29.444
8,50%,xz,-3,32,10362252,12.506
9,75%,xz,-9,32,8385868,33.914
