configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382412,4.033
1,50%,xz,-3,1,3382412,4.016
10,100%,xz,-9,1,2830604,8.014
11,50%,lzma,-6,16,2831189,7.838
12,75%,xz,-3,32,3382412,3.96
13,50%,lzma,-3,16,3381840,3.96
14,50%,lzma,-6,32,2831189,7.808
15,50%,xz,-6,32,2831676,7.804
16,75%,lzma,-3,16,3381840,3.92
17,75%,lzma,-6,32,2831189,7.778
18,100%,lzma,-6,1,2831189,7.789
19,75%,lzma,-3,1,3381840,3.961
2,75%,xz,-9,16,2830604,7.98
20,75%,lzma,-6,1,2831189,7.818
21,75%,lzma,-6,16,2831189,7.81
22,100%,xz,-9,32,2830604,8.057
23,100%,xz,-9,16,2830604,7.971
24,50%,lzma,-9,32,2830116,7.97
25,50%,lzma,-3,32,3381840,3.97
26,100%,xz,-3,1,3382412,3.982
27,100%,lzma,-9,16,2830116,8.006
28,100%,lzma,-3,1,3381840,3.982
29,50%,lzma,-6,1,2831189,7.854
3,100%,xz,-6,32,2831676,7.823
4,50%,lzma,-3,1,3381840,3.981
5,75%,xz,-3,1,3382412,3.991
6,100%,lzma,-6,16,2831189,7.847
7,75%,xz,-6,32,2831676,7.879
8,50%,xz,-3,32,3382412,3.983
9,75%,xz,-9,32,2830604,7.987
