configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.486
1,50%,xz,-3,1,4914796,3.475
10,100%,xz,-9,1,4489868,4.24
11,50%,lzma,-6,16,4489170,4.244
12,75%,xz,-3,32,4914796,3.508
13,50%,lzma,-3,16,4913990,3.446
14,50%,lzma,-6,32,4489170,4.238
15,50%,xz,-6,32,4489912,4.271
16,75%,lzma,-3,16,4913990,3.44
17,75%,lzma,-6,32,4489170,4.256
18,100%,lzma,-6,1,4489170,4.257
19,75%,lzma,-3,1,4913990,3.454
2,75%,xz,-9,16,4489868,4.265
20,75%,lzma,-6,1,4489170,4.253
21,75%,lzma,-6,16,4489170,4.264
22,100%,xz,-9,32,4489868,4.242
23,100%,xz,-9,16,4489868,4.427
24,50%,lzma,-9,32,4489124,4.222
25,50%,lzma,-3,32,4913990,3.483
26,100%,xz,-3,1,4914796,3.458
27,100%,lzma,-9,16,4489124,4.245
28,100%,lzma,-3,1,4913990,3.453
29,50%,lzma,-6,1,4489170,4.248
3,100%,xz,-6,32,4489912,4.263
4,50%,lzma,-3,1,4913990,3.501
5,75%,xz,-3,1,4914796,3.474
6,100%,lzma,-6,16,4489170,4.238
7,75%,xz,-6,32,4489912,4.273
8,50%,xz,-3,32,4914796,3.499
9,75%,xz,-9,32,4489868,4.232
