configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,25927.82729992792
1,1,1,0,1,0,1,25644.576428531134
10,1,0,1,1,1,0,26259.056091969716
11,1,0,1,1,1,1,26281.278005986875
12,0,0,1,1,1,1,30721.96620583717
13,1,0,1,0,1,1,26476.529880087797
14,0,1,1,1,0,0,24157.448586910043
15,0,0,1,0,0,1,24793.40892017266
16,1,1,1,1,0,1,24784.130225733858
17,0,1,0,1,0,1,26456.986231784365
18,0,1,0,0,1,0,26007.39650356561
19,0,1,0,0,0,1,26058.428207727364
2,1,0,1,1,0,0,26331.935107579127
20,1,0,0,0,0,1,26366.718872770034
21,0,0,0,0,0,1,24952.901398610124
22,1,1,0,1,0,0,26343.866489284635
23,0,1,1,0,1,0,26038.479665249302
24,1,1,1,1,1,0,25479.914183649034
25,0,1,1,0,0,1,26506.918305677784
26,1,1,1,0,0,0,26107.956399712813
27,0,0,1,0,1,0,26603.669178053042
28,1,0,0,0,1,0,25957.574939518847
29,1,1,0,0,1,1,25970.4508210558
3,1,0,1,0,0,0,26188.225250163017
4,1,1,1,1,1,1,25483.680251167152
5,1,0,0,1,1,1,26264.780505229315
6,1,0,0,1,0,1,26169.99505387093
7,0,0,0,1,1,1,26250.095156594947
8,0,0,1,1,0,1,26380.978259435822
9,0,1,1,1,1,1,26169.515654604264
