configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,84630.23526866884
1,1,1,0,1,0,1,85370.69063693535
10,1,0,1,1,1,0,85995.6807809371
11,1,0,1,1,1,1,86165.45542449885
12,0,0,1,1,1,1,86392.42428287161
13,1,0,1,0,1,1,87102.77107884883
14,0,1,1,1,0,0,86459.65688658084
15,0,0,1,0,0,1,84794.05939603396
16,1,1,1,1,0,1,86743.84092706267
17,0,1,0,1,0,1,86361.40902438725
18,0,1,0,0,1,0,85566.90039550733
19,0,1,0,0,0,1,85740.85067956483
2,1,0,1,1,0,0,85457.1646389533
20,1,0,0,0,0,1,85833.05659325336
21,0,0,0,0,0,1,86304.86000790725
22,1,1,0,1,0,0,84888.80034043804
23,0,1,1,0,1,0,85455.15638122708
24,1,1,1,1,1,0,86116.74123228235
25,0,1,1,0,0,1,82658.20863791506
26,1,1,1,0,0,0,83833.30116929012
27,0,0,1,0,1,0,86431.29006306372
28,1,0,0,0,1,0,86571.78168535867
29,1,1,0,0,1,1,86145.91860881922
3,1,0,1,0,0,0,85909.89272173966
4,1,1,1,1,1,1,86222.38684949951
5,1,0,0,1,1,1,85581.19473059468
6,1,0,0,1,0,1,85314.84162579375
7,0,0,0,1,1,1,85873.19774699642
8,0,0,1,1,0,1,85451.52715124005
9,0,1,1,1,1,1,85729.37653396644
