configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,95.78306913566358
1,1,1,0,1,0,1,97.17165720423866
10,1,0,1,1,1,0,96.78477710954756
11,1,0,1,1,1,1,100.18355210485596
12,0,0,1,1,1,1,81.3781498040213
13,1,0,1,0,1,1,80.98449657092996
14,0,1,1,1,0,0,85.37110077256419
15,0,0,1,0,0,1,80.38127262641721
16,1,1,1,1,0,1,103.58387845375877
17,0,1,0,1,0,1,88.18827944254662
18,0,1,0,0,1,0,85.7969025945413
19,0,1,0,0,0,1,102.58876035489777
2,1,0,1,1,0,0,108.77311439703213
20,1,0,0,0,0,1,72.58807813404727
21,0,0,0,0,0,1,105.36974257264549
22,1,1,0,1,0,0,104.1743022831128
23,0,1,1,0,1,0,92.37045133920977
24,1,1,1,1,1,0,74.58795401559132
25,0,1,1,0,0,1,93.17964827893671
26,1,1,1,0,0,0,90.98529510218206
27,0,0,1,0,1,0,92.37956495662284
28,1,0,0,0,1,0,86.37764475724012
29,1,1,0,0,1,1,93.58780127932468
3,1,0,1,0,0,0,90.97426583650005
4,1,1,1,1,1,1,85.78226969698923
5,1,0,0,1,1,1,92.17570401453844
6,1,0,0,1,0,1,91.78194581207235
7,0,0,0,1,1,1,89.97645636453123
8,0,0,1,1,0,1,90.77464442691023
9,0,1,1,1,1,1,101.173917950761
