configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12695980.467768295
1,1,1,0,1,0,1,12733379.851417456
10,1,0,1,1,1,0,12659664.920380885
11,1,0,1,1,1,1,12598400.119090155
12,0,0,1,1,1,1,11961987.361637613
13,1,0,1,0,1,1,12548982.729778502
14,0,1,1,1,0,0,12665203.187915538
15,0,0,1,0,0,1,12599273.59661674
16,1,1,1,1,0,1,12535376.350408316
17,0,1,0,1,0,1,12694619.795880048
18,0,1,0,0,1,0,11023933.49714931
19,0,1,0,0,0,1,12501717.750083296
2,1,0,1,1,0,0,12483304.728389814
20,1,0,0,0,0,1,12053513.671254914
21,0,0,0,0,0,1,12106876.73094756
22,1,1,0,1,0,0,12590096.678575585
23,0,1,1,0,1,0,12360670.27589166
24,1,1,1,1,1,0,12526421.267940255
25,0,1,1,0,0,1,12113546.789205225
26,1,1,1,0,0,0,12579261.533822693
27,0,0,1,0,1,0,12207014.477276005
28,1,0,0,0,1,0,12660089.65691164
29,1,1,0,0,1,1,12261436.743083233
3,1,0,1,0,0,0,12087286.88402268
4,1,1,1,1,1,1,12276670.188078916
5,1,0,0,1,1,1,12731210.981559638
6,1,0,0,1,0,1,12666943.774893265
7,0,0,0,1,1,1,12681463.197389174
8,0,0,1,1,0,1,12558403.72146674
9,0,1,1,1,1,1,12136687.081308607
