configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,56.39001046453421
1,1,1,0,1,0,1,60.585082341164416
10,1,0,1,1,1,0,55.78756251997657
11,1,0,1,1,1,1,52.788436418502656
12,0,0,1,1,1,1,58.58330197800388
13,1,0,1,0,1,1,50.9850235979863
14,0,1,1,1,0,0,57.78508488371436
15,0,0,1,0,0,1,68.97627540314626
16,1,1,1,1,0,1,66.37807465815966
17,0,1,0,1,0,1,83.7921152457475
18,0,1,0,0,1,0,72.57518573115644
19,0,1,0,0,0,1,82.17555763639619
2,1,0,1,1,0,0,46.18609368125801
20,1,0,0,0,0,1,55.98980575689846
21,0,0,0,0,0,1,66.3871670419524
22,1,1,0,1,0,0,71.38973848182447
23,0,1,1,0,1,0,66.98382400935616
24,1,1,1,1,1,0,75.97969507991526
25,0,1,1,0,0,1,44.18580963886286
26,1,1,1,0,0,0,67.38020725278407
27,0,0,1,0,1,0,50.58943542843525
28,1,0,0,0,1,0,42.750912120176245
29,1,1,0,0,1,1,48.79370375805447
3,1,0,1,0,0,0,51.58543685341939
4,1,1,1,1,1,1,50.78479976409397
5,1,0,0,1,1,1,69.18833033642613
6,1,0,0,1,0,1,64.78009214485056
7,0,0,0,1,1,1,67.9766940816714
8,0,0,1,1,0,1,84.78671378629095
9,0,1,1,1,1,1,55.78755591620222
