configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.593
1,50%,xz,-3,1,4914796,3.521
10,100%,xz,-9,1,4489868,4.376
11,50%,lzma,-6,16,4489170,4.399
12,75%,xz,-3,32,4914804,3.579
13,50%,lzma,-3,16,4913990,3.512
14,50%,lzma,-6,32,4489170,4.414
15,50%,xz,-6,32,4489920,4.422
16,75%,lzma,-3,16,4913990,3.523
17,75%,lzma,-6,32,4489170,4.338
18,100%,lzma,-6,1,4489170,4.387
19,75%,lzma,-3,1,4913990,3.543
2,75%,xz,-9,16,4489876,4.44
20,75%,lzma,-6,1,4489170,4.384
21,75%,lzma,-6,16,4489170,4.393
22,100%,xz,-9,32,4489876,4.425
23,100%,xz,-9,16,4489876,4.436
24,50%,lzma,-9,32,4489124,4.374
25,50%,lzma,-3,32,4913990,3.553
26,100%,xz,-3,1,4914796,3.551
27,100%,lzma,-9,16,4489124,4.44
28,100%,lzma,-3,1,4913990,3.52
29,50%,lzma,-6,1,4489170,4.39
3,100%,xz,-6,32,4489920,4.412
4,50%,lzma,-3,1,4913990,3.513
5,75%,xz,-3,1,4914796,3.547
6,100%,lzma,-6,16,4489170,4.414
7,75%,xz,-6,32,4489920,4.459
8,50%,xz,-3,32,4914804,3.568
9,75%,xz,-9,32,4489876,4.426
