configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.33
1,50%,xz,-3,1,3272440,2.337
10,100%,xz,-9,1,2849908,5.861
11,50%,lzma,-6,16,2849620,5.787
12,75%,xz,-3,32,3272448,2.342
13,50%,lzma,-3,16,3271884,2.323
14,50%,lzma,-6,32,2849620,5.81
15,50%,xz,-6,32,2850112,5.825
16,75%,lzma,-3,16,3271884,2.282
17,75%,lzma,-6,32,2849620,5.782
18,100%,lzma,-6,1,2849620,5.799
19,75%,lzma,-3,1,3271884,2.287
2,75%,xz,-9,16,2849916,5.892
20,75%,lzma,-6,1,2849620,5.824
21,75%,lzma,-6,16,2849620,5.823
22,100%,xz,-9,32,2849916,5.883
23,100%,xz,-9,16,2849916,5.889
24,50%,lzma,-9,32,2849422,5.85
25,50%,lzma,-3,32,3271884,2.267
26,100%,xz,-3,1,3272440,2.356
27,100%,lzma,-9,16,2849422,5.866
28,100%,lzma,-3,1,3271884,2.293
29,50%,lzma,-6,1,2849620,5.763
3,100%,xz,-6,32,2850112,5.822
4,50%,lzma,-3,1,3271884,2.322
5,75%,xz,-3,1,3272440,2.331
6,100%,lzma,-6,16,2849620,5.802
7,75%,xz,-6,32,2850112,5.796
8,50%,xz,-3,32,3272448,2.33
9,75%,xz,-9,32,2849916,5.871
