configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2149748,1.283
1,50%,xz,-3,1,2131652,2.608
10,100%,xz,-9,1,1738884,11.927
11,50%,lzma,-6,16,1778958,11.439
12,75%,xz,-3,32,2149748,1.298
13,50%,lzma,-3,16,2131278,2.746
14,50%,lzma,-6,32,1778958,11.442
15,50%,xz,-6,32,1797072,8.676
16,75%,lzma,-3,16,2131278,2.596
17,75%,lzma,-6,32,1778958,11.476
18,100%,lzma,-6,1,1778958,11.461
19,75%,lzma,-3,1,2131278,2.545
2,75%,xz,-9,16,1738892,11.875
20,75%,lzma,-6,1,1778958,11.418
21,75%,lzma,-6,16,1778958,11.477
22,100%,xz,-9,32,1738892,11.862
23,100%,xz,-9,16,1738892,11.885
24,50%,lzma,-9,32,1738572,11.741
25,50%,lzma,-3,32,2131278,2.546
26,100%,xz,-3,1,2131652,2.608
27,100%,lzma,-9,16,1738572,11.777
28,100%,lzma,-3,1,2131278,2.543
29,50%,lzma,-6,1,1778958,11.441
3,100%,xz,-6,32,1797072,8.648
4,50%,lzma,-3,1,2131278,2.549
5,75%,xz,-3,1,2131652,2.611
6,100%,lzma,-6,16,1778958,11.428
7,75%,xz,-6,32,1797072,8.606
8,50%,xz,-3,32,2149748,1.293
9,75%,xz,-9,32,1738892,11.881
