configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.092
1,50%,xz,-3,1,4244480,3.132
10,100%,xz,-9,1,3763616,8.848
11,50%,lzma,-6,16,3786768,8.514
12,75%,xz,-3,32,4248448,2.112
13,50%,lzma,-3,16,4243773,3.079
14,50%,lzma,-6,32,3786768,8.54
15,50%,xz,-6,32,3787408,8.524
16,75%,lzma,-3,16,4243773,3.056
17,75%,lzma,-6,32,3786768,8.558
18,100%,lzma,-6,1,3786768,8.577
19,75%,lzma,-3,1,4243773,3.083
2,75%,xz,-9,16,3763624,8.887
20,75%,lzma,-6,1,3786768,8.521
21,75%,lzma,-6,16,3786768,8.54
22,100%,xz,-9,32,3763624,8.931
23,100%,xz,-9,16,3763624,8.874
24,50%,lzma,-9,32,3762987,8.824
25,50%,lzma,-3,32,4243773,3.063
26,100%,xz,-3,1,4244480,3.149
27,100%,lzma,-9,16,3762987,8.842
28,100%,lzma,-3,1,4243773,3.063
29,50%,lzma,-6,1,3786768,8.541
3,100%,xz,-6,32,3787408,8.553
4,50%,lzma,-3,1,4243773,3.081
5,75%,xz,-3,1,4244480,3.151
6,100%,lzma,-6,16,3786768,8.49
7,75%,xz,-6,32,3787408,8.528
8,50%,xz,-3,32,4248448,2.091
9,75%,xz,-9,32,3763624,8.879
