configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,97749.7900578884
1,1,1,0,1,0,1,84125.67096532021
10,1,0,1,1,1,0,97734.73366356596
11,1,0,1,1,1,1,82893.53477678058
12,0,0,1,1,1,1,82860.77831460514
13,1,0,1,0,1,1,97291.22737650604
14,0,1,1,1,0,0,84703.57602404295
15,0,0,1,0,0,1,83318.13471692539
16,1,1,1,1,0,1,84140.80458802979
17,0,1,0,1,0,1,83124.66963139114
18,0,1,0,0,1,0,83633.79471031303
19,0,1,0,0,0,1,83445.41443248524
2,1,0,1,1,0,0,95758.33660108656
20,1,0,0,0,0,1,82990.79573981688
21,0,0,0,0,0,1,95984.44284150423
22,1,1,0,1,0,0,83981.36151255135
23,0,1,1,0,1,0,83579.502828999
24,1,1,1,1,1,0,82203.48074198505
25,0,1,1,0,0,1,84395.16516977777
26,1,1,1,0,0,0,83494.15002412563
27,0,0,1,0,1,0,83139.23094216037
28,1,0,0,0,1,0,82983.73668131772
29,1,1,0,0,1,1,83769.36684934532
3,1,0,1,0,0,0,83701.29118448794
4,1,1,1,1,1,1,83287.31015386412
5,1,0,0,1,1,1,83450.9296016303
6,1,0,0,1,0,1,84309.43281756475
7,0,0,0,1,1,1,84307.37863236232
8,0,0,1,1,0,1,83990.63705974312
9,0,1,1,1,1,1,83703.6872729799
