configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618064,1.887
1,50%,xz,-3,1,2618064,1.855
10,100%,xz,-9,1,2426816,3.154
11,50%,lzma,-6,16,2426397,3.108
12,75%,xz,-3,32,2618064,1.877
13,50%,lzma,-3,16,2617615,1.884
14,50%,lzma,-6,32,2426397,3.099
15,50%,xz,-6,32,2426816,3.123
16,75%,lzma,-3,16,2617615,1.841
17,75%,lzma,-6,32,2426397,3.112
18,100%,lzma,-6,1,2426397,3.11
19,75%,lzma,-3,1,2617615,1.854
2,75%,xz,-9,16,2426816,3.157
20,75%,lzma,-6,1,2426397,3.081
21,75%,lzma,-6,16,2426397,3.137
22,100%,xz,-9,32,2426816,3.151
23,100%,xz,-9,16,2426816,3.129
24,50%,lzma,-9,32,2426397,3.137
25,50%,lzma,-3,32,2617615,1.836
26,100%,xz,-3,1,2618064,1.889
27,100%,lzma,-9,16,2426397,3.143
28,100%,lzma,-3,1,2617615,1.885
29,50%,lzma,-6,1,2426397,3.085
3,100%,xz,-6,32,2426816,3.158
4,50%,lzma,-3,1,2617615,1.863
5,75%,xz,-3,1,2618064,1.908
6,100%,lzma,-6,16,2426397,3.084
7,75%,xz,-6,32,2426816,3.143
8,50%,xz,-3,32,2618064,1.857
9,75%,xz,-9,32,2426816,3.138
