configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.557
1,50%,xz,-3,1,4914796,3.589
10,100%,xz,-9,1,4489868,4.463
11,50%,lzma,-6,16,4489170,4.429
12,75%,xz,-3,32,4914796,3.559
13,50%,lzma,-3,16,4913990,3.611
14,50%,lzma,-6,32,4489170,4.455
15,50%,xz,-6,32,4489912,4.46
16,75%,lzma,-3,16,4913990,3.824
17,75%,lzma,-6,32,4489170,4.494
18,100%,lzma,-6,1,4489170,4.419
19,75%,lzma,-3,1,4913990,3.594
2,75%,xz,-9,16,4489868,4.46
20,75%,lzma,-6,1,4489170,4.442
21,75%,lzma,-6,16,4489170,4.437
22,100%,xz,-9,32,4489868,4.435
23,100%,xz,-9,16,4489868,4.497
24,50%,lzma,-9,32,4489124,4.399
25,50%,lzma,-3,32,4913990,3.513
26,100%,xz,-3,1,4914796,3.533
27,100%,lzma,-9,16,4489124,4.429
28,100%,lzma,-3,1,4913990,3.573
29,50%,lzma,-6,1,4489170,4.407
3,100%,xz,-6,32,4489912,4.431
4,50%,lzma,-3,1,4913990,3.568
5,75%,xz,-3,1,4914796,3.6
6,100%,lzma,-6,16,4489170,4.445
7,75%,xz,-6,32,4489912,4.468
8,50%,xz,-3,32,4914796,3.604
9,75%,xz,-9,32,4489868,4.468
