configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.95
1,50%,xz,-3,1,10362252,12.755
10,100%,xz,-9,1,8385868,36.425
11,50%,lzma,-6,16,8627467,31.752
12,75%,xz,-3,32,10362252,12.76
13,50%,lzma,-3,16,10360607,12.718
14,50%,lzma,-6,32,8627467,31.621
15,50%,xz,-6,32,8628848,31.603
16,75%,lzma,-3,16,10360607,12.618
17,75%,lzma,-6,32,8627467,31.533
18,100%,lzma,-6,1,8627467,31.637
19,75%,lzma,-3,1,10360607,12.672
2,75%,xz,-9,16,8385868,36.291
20,75%,lzma,-6,1,8627467,31.609
21,75%,lzma,-6,16,8627467,31.516
22,100%,xz,-9,32,8385868,36.265
23,100%,xz,-9,16,8385868,36.304
24,50%,lzma,-9,32,8384529,36.569
25,50%,lzma,-3,32,10360607,12.676
26,100%,xz,-3,1,10362252,12.839
27,100%,lzma,-9,16,8384529,36.43
28,100%,lzma,-3,1,10360607,12.73
29,50%,lzma,-6,1,8627467,31.741
3,100%,xz,-6,32,8628848,31.75
4,50%,lzma,-3,1,10360607,12.705
5,75%,xz,-3,1,10362252,12.709
6,100%,lzma,-6,16,8627467,31.693
7,75%,xz,-6,32,8628848,31.942
8,50%,xz,-3,32,10362252,12.872
9,75%,xz,-9,32,8385868,36.613
