configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677976,1.779
1,50%,xz,-3,1,1677976,1.772
10,100%,xz,-9,1,1317152,5.248
11,50%,lzma,-6,16,1316901,5.142
12,75%,xz,-3,32,1677976,1.766
13,50%,lzma,-3,16,1677670,1.766
14,50%,lzma,-6,32,1316901,5.126
15,50%,xz,-6,32,1317152,5.145
16,75%,lzma,-3,16,1677670,1.775
17,75%,lzma,-6,32,1316901,5.159
18,100%,lzma,-6,1,1316901,5.132
19,75%,lzma,-3,1,1677670,1.755
2,75%,xz,-9,16,1317152,5.215
20,75%,lzma,-6,1,1316901,5.143
21,75%,lzma,-6,16,1316901,5.135
22,100%,xz,-9,32,1317152,5.241
23,100%,xz,-9,16,1317152,5.213
24,50%,lzma,-9,32,1316901,5.21
25,50%,lzma,-3,32,1677670,1.756
26,100%,xz,-3,1,1677976,1.755
27,100%,lzma,-9,16,1316901,5.18
28,100%,lzma,-3,1,1677670,1.728
29,50%,lzma,-6,1,1316901,5.141
3,100%,xz,-6,32,1317152,5.126
4,50%,lzma,-3,1,1677670,1.744
5,75%,xz,-3,1,1677976,1.772
6,100%,lzma,-6,16,1316901,5.143
7,75%,xz,-6,32,1317152,5.213
8,50%,xz,-3,32,1677976,1.769
9,75%,xz,-9,32,1317152,5.22
