configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382412,4.109
1,50%,xz,-3,1,3382412,4.085
10,100%,xz,-9,1,2830604,8.556
11,50%,lzma,-6,16,2831189,8.407
12,75%,xz,-3,32,3382412,4.071
13,50%,lzma,-3,16,3381840,4.051
14,50%,lzma,-6,32,2831189,8.389
15,50%,xz,-6,32,2831676,8.469
16,75%,lzma,-3,16,3381840,4.078
17,75%,lzma,-6,32,2831189,8.393
18,100%,lzma,-6,1,2831189,8.342
19,75%,lzma,-3,1,3381840,4.094
2,75%,xz,-9,16,2830604,8.536
20,75%,lzma,-6,1,2831189,8.39
21,75%,lzma,-6,16,2831189,8.389
22,100%,xz,-9,32,2830604,8.574
23,100%,xz,-9,16,2830604,8.575
24,50%,lzma,-9,32,2830116,8.586
25,50%,lzma,-3,32,3381840,4.111
26,100%,xz,-3,1,3382412,4.065
27,100%,lzma,-9,16,2830116,8.534
28,100%,lzma,-3,1,3381840,4.069
29,50%,lzma,-6,1,2831189,8.49
3,100%,xz,-6,32,2831676,8.429
4,50%,lzma,-3,1,3381840,4.072
5,75%,xz,-3,1,3382412,4.085
6,100%,lzma,-6,16,2831189,8.403
7,75%,xz,-6,32,2831676,8.392
8,50%,xz,-3,32,3382412,4.049
9,75%,xz,-9,32,2830604,8.554
