configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,10.158
1,50%,xz,-3,1,14777004,10.131
10,100%,xz,-9,1,13374160,29.001
11,50%,lzma,-6,16,13497551,25.657
12,75%,xz,-3,32,14777004,10.083
13,50%,lzma,-3,16,14775082,10.026
14,50%,lzma,-6,32,13497551,25.561
15,50%,xz,-6,32,13503600,25.666
16,75%,lzma,-3,16,14775082,9.95
17,75%,lzma,-6,32,13497551,25.546
18,100%,lzma,-6,1,13497551,25.61
19,75%,lzma,-3,1,14775082,10.0
2,75%,xz,-9,16,13374160,28.839
20,75%,lzma,-6,1,13497551,25.689
21,75%,lzma,-6,16,13497551,25.599
22,100%,xz,-9,32,13374160,28.815
23,100%,xz,-9,16,13374160,28.793
24,50%,lzma,-9,32,13365111,28.622
25,50%,lzma,-3,32,14775082,9.886
26,100%,xz,-3,1,14777004,10.092
27,100%,lzma,-9,16,13365111,28.803
28,100%,lzma,-3,1,14775082,10.014
29,50%,lzma,-6,1,13497551,25.738
3,100%,xz,-6,32,13503600,25.856
4,50%,lzma,-3,1,14775082,10.031
5,75%,xz,-3,1,14777004,10.203
6,100%,lzma,-6,16,13497551,25.703
7,75%,xz,-6,32,13503600,25.811
8,50%,xz,-3,32,14777004,10.177
9,75%,xz,-9,32,13374160,28.744
