configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.49
1,50%,xz,-3,1,515648,0.474
10,100%,xz,-9,1,453260,1.465
11,50%,lzma,-6,16,453144,1.43
12,75%,xz,-3,32,515656,0.473
13,50%,lzma,-3,16,515524,0.47
14,50%,lzma,-6,32,453144,1.395
15,50%,xz,-6,32,453268,1.448
16,75%,lzma,-3,16,515524,0.461
17,75%,lzma,-6,32,453144,1.405
18,100%,lzma,-6,1,453144,1.417
19,75%,lzma,-3,1,515524,0.43
2,75%,xz,-9,16,453268,1.508
20,75%,lzma,-6,1,453144,1.4
21,75%,lzma,-6,16,453144,1.4
22,100%,xz,-9,32,453268,1.469
23,100%,xz,-9,16,453268,1.515
24,50%,lzma,-9,32,453144,1.49
25,50%,lzma,-3,32,515524,0.431
26,100%,xz,-3,1,515648,0.473
27,100%,lzma,-9,16,453144,1.443
28,100%,lzma,-3,1,515524,0.428
29,50%,lzma,-6,1,453144,1.446
3,100%,xz,-6,32,453268,1.423
4,50%,lzma,-3,1,515524,0.433
5,75%,xz,-3,1,515648,0.465
6,100%,lzma,-6,16,453144,1.427
7,75%,xz,-6,32,453268,1.447
8,50%,xz,-3,32,515656,0.478
9,75%,xz,-9,32,453268,1.468
