configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.523
1,50%,xz,-3,1,4914796,3.512
10,100%,xz,-9,1,4489868,4.25
11,50%,lzma,-6,16,4489170,4.228
12,75%,xz,-3,32,4914804,3.485
13,50%,lzma,-3,16,4913990,3.451
14,50%,lzma,-6,32,4489170,4.278
15,50%,xz,-6,32,4489920,4.25
16,75%,lzma,-3,16,4913990,3.458
17,75%,lzma,-6,32,4489170,4.257
18,100%,lzma,-6,1,4489170,4.25
19,75%,lzma,-3,1,4913990,3.478
2,75%,xz,-9,16,4489876,4.296
20,75%,lzma,-6,1,4489170,4.199
21,75%,lzma,-6,16,4489170,4.219
22,100%,xz,-9,32,4489876,4.277
23,100%,xz,-9,16,4489876,4.289
24,50%,lzma,-9,32,4489124,4.199
25,50%,lzma,-3,32,4913990,3.457
26,100%,xz,-3,1,4914796,3.444
27,100%,lzma,-9,16,4489124,4.212
28,100%,lzma,-3,1,4913990,3.481
29,50%,lzma,-6,1,4489170,4.224
3,100%,xz,-6,32,4489920,4.256
4,50%,lzma,-3,1,4913990,3.47
5,75%,xz,-3,1,4914796,3.485
6,100%,lzma,-6,16,4489170,4.241
7,75%,xz,-6,32,4489920,4.257
8,50%,xz,-3,32,4914804,3.522
9,75%,xz,-9,32,4489876,4.306
