configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.862
1,50%,xz,-3,1,4853736,2.863
10,100%,xz,-9,1,4415072,3.537
11,50%,lzma,-6,16,4414351,3.593
12,75%,xz,-3,32,4853744,2.869
13,50%,lzma,-3,16,4852943,2.877
14,50%,lzma,-6,32,4414351,3.612
15,50%,xz,-6,32,4415080,3.656
16,75%,lzma,-3,16,4852943,2.86
17,75%,lzma,-6,32,4414351,3.587
18,100%,lzma,-6,1,4414351,3.57
19,75%,lzma,-3,1,4852943,2.85
2,75%,xz,-9,16,4415080,3.524
20,75%,lzma,-6,1,4414351,3.645
21,75%,lzma,-6,16,4414351,3.67
22,100%,xz,-9,32,4415080,3.53
23,100%,xz,-9,16,4415080,3.572
24,50%,lzma,-9,32,4414351,3.55
25,50%,lzma,-3,32,4852943,2.862
26,100%,xz,-3,1,4853736,2.825
27,100%,lzma,-9,16,4414351,3.57
28,100%,lzma,-3,1,4852943,2.831
29,50%,lzma,-6,1,4414351,3.66
3,100%,xz,-6,32,4415080,3.645
4,50%,lzma,-3,1,4852943,2.833
5,75%,xz,-3,1,4853736,2.842
6,100%,lzma,-6,16,4414351,3.597
7,75%,xz,-6,32,4415080,3.649
8,50%,xz,-3,32,4853744,2.863
9,75%,xz,-9,32,4415080,3.574
