configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.066
1,50%,xz,-3,1,4244480,3.096
10,100%,xz,-9,1,3763616,8.349
11,50%,lzma,-6,16,3786768,8.034
12,75%,xz,-3,32,4248448,2.068
13,50%,lzma,-3,16,4243773,3.049
14,50%,lzma,-6,32,3786768,7.996
15,50%,xz,-6,32,3787408,8.062
16,75%,lzma,-3,16,4243773,3.031
17,75%,lzma,-6,32,3786768,7.986
18,100%,lzma,-6,1,3786768,8.083
19,75%,lzma,-3,1,4243773,3.065
2,75%,xz,-9,16,3763624,8.402
20,75%,lzma,-6,1,3786768,7.997
21,75%,lzma,-6,16,3786768,8.024
22,100%,xz,-9,32,3763624,8.382
23,100%,xz,-9,16,3763624,8.429
24,50%,lzma,-9,32,3762987,8.356
25,50%,lzma,-3,32,4243773,3.021
26,100%,xz,-3,1,4244480,3.037
27,100%,lzma,-9,16,3762987,8.305
28,100%,lzma,-3,1,4243773,3.057
29,50%,lzma,-6,1,3786768,7.989
3,100%,xz,-6,32,3787408,8.033
4,50%,lzma,-3,1,4243773,2.998
5,75%,xz,-3,1,4244480,3.06
6,100%,lzma,-6,16,3786768,8.004
7,75%,xz,-6,32,3787408,8.064
8,50%,xz,-3,32,4248448,2.076
9,75%,xz,-9,32,3763624,8.378
