configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13590917.4672201
1,1,1,0,1,0,1,13501866.78680203
10,1,0,1,1,1,0,13421921.395075433
11,1,0,1,1,1,1,13576948.729622535
12,0,0,1,1,1,1,13516628.65438806
13,1,0,1,0,1,1,13411466.746828398
14,0,1,1,1,0,0,13488655.465395005
15,0,0,1,0,0,1,13537037.053296525
16,1,1,1,1,0,1,13539020.464552745
17,0,1,0,1,0,1,13383803.191195488
18,0,1,0,0,1,0,12559855.56323854
19,0,1,0,0,0,1,13383282.522075167
2,1,0,1,1,0,0,13402147.429486772
20,1,0,0,0,0,1,13687861.480098914
21,0,0,0,0,0,1,13607738.939185122
22,1,1,0,1,0,0,13385487.565481052
23,0,1,1,0,1,0,13498644.965859858
24,1,1,1,1,1,0,12714671.303004084
25,0,1,1,0,0,1,13462994.82799438
26,1,1,1,0,0,0,13441818.687187305
27,0,0,1,0,1,0,13602742.598783152
28,1,0,0,0,1,0,13799525.513333678
29,1,1,0,0,1,1,13453546.026519883
3,1,0,1,0,0,0,13579046.828435425
4,1,1,1,1,1,1,13362430.024712145
5,1,0,0,1,1,1,13323298.786042675
6,1,0,0,1,0,1,13338162.014745912
7,0,0,0,1,1,1,13429640.196519187
8,0,0,1,1,0,1,13387294.271461464
9,0,1,1,1,1,1,13453169.159628375
