configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,39141.34841162452
1,1,1,0,1,0,1,34792.07213927406
10,1,0,1,1,1,0,39609.51357140763
11,1,0,1,1,1,1,35638.54108642667
12,0,0,1,1,1,1,41124.67768533864
13,1,0,1,0,1,1,39288.639886220095
14,0,1,1,1,0,0,39157.686830134335
15,0,0,1,0,0,1,40751.340617227965
16,1,1,1,1,0,1,40728.718226508696
17,0,1,0,1,0,1,40598.997610748986
18,0,1,0,0,1,0,40266.110672210496
19,0,1,0,0,0,1,38641.966721538265
2,1,0,1,1,0,0,40211.96531155024
20,1,0,0,0,0,1,35545.23006116979
21,0,0,0,0,0,1,38556.04526017041
22,1,1,0,1,0,0,39173.563172463175
23,0,1,1,0,1,0,38412.32636188022
24,1,1,1,1,1,0,38729.8319241484
25,0,1,1,0,0,1,40938.071341958166
26,1,1,1,0,0,0,39740.00499134463
27,0,0,1,0,1,0,37904.229657178985
28,1,0,0,0,1,0,35306.22145050668
29,1,1,0,0,1,1,42782.688755083655
3,1,0,1,0,0,0,39571.002843967966
4,1,1,1,1,1,1,40620.76655448565
5,1,0,0,1,1,1,38099.28750522436
6,1,0,0,1,0,1,38860.51639408605
7,0,0,0,1,1,1,35591.15303590756
8,0,0,1,1,0,1,35509.144314843965
9,0,1,1,1,1,1,36631.80783832772
