configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,32178.655897543158
1,1,1,0,1,0,1,32316.33817108916
10,1,0,1,1,1,0,27635.378811955063
11,1,0,1,1,1,1,32198.860160350327
12,0,0,1,1,1,1,32406.82228422728
13,1,0,1,0,1,1,32186.11297969378
14,0,1,1,1,0,0,32623.127840251065
15,0,0,1,0,0,1,27319.045472551188
16,1,1,1,1,0,1,27654.408389241333
17,0,1,0,1,0,1,27551.017596834943
18,0,1,0,0,1,0,27410.10171888748
19,0,1,0,0,0,1,26233.912053433232
2,1,0,1,1,0,0,27619.884106966285
20,1,0,0,0,0,1,27303.67971691545
21,0,0,0,0,0,1,27609.055770292653
22,1,1,0,1,0,0,27530.15928950165
23,0,1,1,0,1,0,27586.891812486378
24,1,1,1,1,1,0,27661.98164904137
25,0,1,1,0,0,1,27035.283748820584
26,1,1,1,0,0,0,27481.43628978625
27,0,0,1,0,1,0,27319.86646049274
28,1,0,0,0,1,0,27397.935839513848
29,1,1,0,0,1,1,26103.867287938705
3,1,0,1,0,0,0,27565.751208069047
4,1,1,1,1,1,1,27653.108347643818
5,1,0,0,1,1,1,27142.124305500893
6,1,0,0,1,0,1,27702.05881701128
7,0,0,0,1,1,1,26923.263314899872
8,0,0,1,1,0,1,27306.28918452498
9,0,1,1,1,1,1,27653.490700131075
