configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.594933931357756
1,1,1,0,1,0,1,10.716539433625707
10,1,0,1,1,1,0,10.615406602035184
11,1,0,1,1,1,1,10.480329743557952
12,0,0,1,1,1,1,10.62017356110905
13,1,0,1,0,1,1,10.675083151308431
14,0,1,1,1,0,0,10.658504465662062
15,0,0,1,0,0,1,10.656920035874109
16,1,1,1,1,0,1,10.667552201510018
17,0,1,0,1,0,1,10.66809738298686
18,0,1,0,0,1,0,10.686855515339504
19,0,1,0,0,0,1,10.671284127751651
2,1,0,1,1,0,0,10.660283136327244
20,1,0,0,0,0,1,10.664889213570776
21,0,0,0,0,0,1,10.702574073816196
22,1,1,0,1,0,0,10.695637029559489
23,0,1,1,0,1,0,10.671341514600677
24,1,1,1,1,1,0,10.691751704410397
25,0,1,1,0,0,1,10.70723464057873
26,1,1,1,0,0,0,10.609618957723367
27,0,0,1,0,1,0,10.610679828368793
28,1,0,0,0,1,0,10.58676911416971
29,1,1,0,0,1,1,10.640003286590616
3,1,0,1,0,0,0,10.656190317321267
4,1,1,1,1,1,1,10.54915701162159
5,1,0,0,1,1,1,10.544328172760093
6,1,0,0,1,0,1,10.671810863688156
7,0,0,0,1,1,1,10.632666284884392
8,0,0,1,1,0,1,10.63301484406852
9,0,1,1,1,1,1,10.661891575042446
