configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,84289.41410933991
1,1,1,0,1,0,1,84933.55223540863
10,1,0,1,1,1,0,84209.55480345196
11,1,0,1,1,1,1,83833.40658975848
12,0,0,1,1,1,1,84323.35984740844
13,1,0,1,0,1,1,99092.97229667683
14,0,1,1,1,0,0,83976.61519991851
15,0,0,1,0,0,1,85265.80463506619
16,1,1,1,1,0,1,85385.61938813691
17,0,1,0,1,0,1,84645.56531725836
18,0,1,0,0,1,0,85237.27115603987
19,0,1,0,0,0,1,85646.86939280652
2,1,0,1,1,0,0,85123.10332957316
20,1,0,0,0,0,1,84457.0769709706
21,0,0,0,0,0,1,85498.4095585854
22,1,1,0,1,0,0,85246.20852569495
23,0,1,1,0,1,0,86123.75742795879
24,1,1,1,1,1,0,85875.16670516736
25,0,1,1,0,0,1,83425.74124605354
26,1,1,1,0,0,0,84930.21963294517
27,0,0,1,0,1,0,85099.56777078532
28,1,0,0,0,1,0,86259.74551822396
29,1,1,0,0,1,1,85197.00358730504
3,1,0,1,0,0,0,85889.19537971097
4,1,1,1,1,1,1,85065.68900103192
5,1,0,0,1,1,1,85142.91834845216
6,1,0,0,1,0,1,85100.92927661742
7,0,0,0,1,1,1,85414.15744784549
8,0,0,1,1,0,1,85962.78447556813
9,0,1,1,1,1,1,85046.80678581668
