configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.05960961721759761
1,1,1,0,1,0,1,0.0596633808467617
10,1,0,1,1,1,0,0.05983485625875635
11,1,0,1,1,1,1,0.05939031411135665
12,0,0,1,1,1,1,0.0597727213889261
13,1,0,1,0,1,1,0.05930504414463724
14,0,1,1,1,0,0,0.05929684122615905
15,0,0,1,0,0,1,0.05938923659095712
16,1,1,1,1,0,1,0.060043261162872716
17,0,1,0,1,0,1,0.05923451861467005
18,0,1,0,0,1,0,0.059285810640545375
19,0,1,0,0,0,1,0.05995918060659147
2,1,0,1,1,0,0,0.05970162797123981
20,1,0,0,0,0,1,0.05926473368443735
21,0,0,0,0,0,1,0.05927746984958091
22,1,1,0,1,0,0,0.0593467820650589
23,0,1,1,0,1,0,0.05988506256196517
24,1,1,1,1,1,0,0.059273709201030575
25,0,1,1,0,0,1,0.05964219940732775
26,1,1,1,0,0,0,0.05951355599280754
27,0,0,1,0,1,0,0.059287349854297074
28,1,0,0,0,1,0,0.06017302524215624
29,1,1,0,0,1,1,0.059718284130480574
3,1,0,1,0,0,0,0.06041749428501138
4,1,1,1,1,1,1,0.05912008256433361
5,1,0,0,1,1,1,0.06020576189370334
6,1,0,0,1,0,1,0.059289757825146776
7,0,0,0,1,1,1,0.059367043901864675
8,0,0,1,1,0,1,0.05957090328860312
9,0,1,1,1,1,1,0.05959125144259485
