configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,74024.59274630055
1,1,1,0,1,0,1,75092.4049589222
10,1,0,1,1,1,0,75067.68665636588
11,1,0,1,1,1,1,75572.10920623214
12,0,0,1,1,1,1,86857.82104300956
13,1,0,1,0,1,1,76246.23905895061
14,0,1,1,1,0,0,76967.89592093242
15,0,0,1,0,0,1,74320.78605230727
16,1,1,1,1,0,1,74763.56583032901
17,0,1,0,1,0,1,74268.56970469182
18,0,1,0,0,1,0,74696.05428550682
19,0,1,0,0,0,1,75987.77265552645
2,1,0,1,1,0,0,75246.33392336492
20,1,0,0,0,0,1,75228.77446458553
21,0,0,0,0,0,1,75958.06476777076
22,1,1,0,1,0,0,76470.68809701622
23,0,1,1,0,1,0,75611.24508583616
24,1,1,1,1,1,0,75344.61875170845
25,0,1,1,0,0,1,74967.32923791812
26,1,1,1,0,0,0,76016.74101484021
27,0,0,1,0,1,0,75050.56531838326
28,1,0,0,0,1,0,75261.77739568209
29,1,1,0,0,1,1,62511.35362460207
3,1,0,1,0,0,0,75720.57019709535
4,1,1,1,1,1,1,75157.3814356608
5,1,0,0,1,1,1,75250.99970953113
6,1,0,0,1,0,1,75915.96982765329
7,0,0,0,1,1,1,75471.93164899605
8,0,0,1,1,0,1,75180.61579089143
9,0,1,1,1,1,1,72387.73476699655
