configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,38953.21796428925
1,1,1,0,1,0,1,39495.14150516774
10,1,0,1,1,1,0,40180.458475103376
11,1,0,1,1,1,1,40261.393068357014
12,0,0,1,1,1,1,22624.695443318462
13,1,0,1,0,1,1,35761.337416801245
14,0,1,1,1,0,0,40769.21728402813
15,0,0,1,0,0,1,39507.967769399904
16,1,1,1,1,0,1,40084.433851464724
17,0,1,0,1,0,1,36466.16596189723
18,0,1,0,0,1,0,40369.24945087729
19,0,1,0,0,0,1,39517.788141976336
2,1,0,1,1,0,0,38867.41895851642
20,1,0,0,0,0,1,39979.1308936735
21,0,0,0,0,0,1,38006.91725894113
22,1,1,0,1,0,0,39259.086810085355
23,0,1,1,0,1,0,40484.354821079396
24,1,1,1,1,1,0,35398.85661693127
25,0,1,1,0,0,1,40117.76972480413
26,1,1,1,0,0,0,41216.92135976272
27,0,0,1,0,1,0,41061.10097130034
28,1,0,0,0,1,0,41573.02343138746
29,1,1,0,0,1,1,40518.04754873916
3,1,0,1,0,0,0,39434.26032763561
4,1,1,1,1,1,1,37577.32944683541
5,1,0,0,1,1,1,35578.173786570806
6,1,0,0,1,0,1,39257.823004534665
7,0,0,0,1,1,1,40497.1757269648
8,0,0,1,1,0,1,39082.5603454273
9,0,1,1,1,1,1,35298.4697407398
