configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,27486.195058531852
1,1,1,0,1,0,1,27615.536500835373
10,1,0,1,1,1,0,27780.092785509903
11,1,0,1,1,1,1,28086.49517052716
12,0,0,1,1,1,1,27257.537390526915
13,1,0,1,0,1,1,26749.05375222352
14,0,1,1,1,0,0,27758.34693492333
15,0,0,1,0,0,1,28108.758408032358
16,1,1,1,1,0,1,27553.90232141627
17,0,1,0,1,0,1,27978.445405659484
18,0,1,0,0,1,0,27423.78245261856
19,0,1,0,0,0,1,28353.02923764375
2,1,0,1,1,0,0,27921.963695862796
20,1,0,0,0,0,1,27207.404767281463
21,0,0,0,0,0,1,27030.241434116488
22,1,1,0,1,0,0,26012.53804333689
23,0,1,1,0,1,0,27840.341211221883
24,1,1,1,1,1,0,27384.05590728854
25,0,1,1,0,0,1,27824.38362034185
26,1,1,1,0,0,0,27692.086155618446
27,0,0,1,0,1,0,26544.068462461382
28,1,0,0,0,1,0,27776.851882715026
29,1,1,0,0,1,1,27986.353853860848
3,1,0,1,0,0,0,27744.869280048384
4,1,1,1,1,1,1,27557.39516477945
5,1,0,0,1,1,1,27912.611196864855
6,1,0,0,1,0,1,26810.87341782333
7,0,0,0,1,1,1,28508.95323676401
8,0,0,1,1,0,1,27561.800447052403
9,0,1,1,1,1,1,27906.379677458066
