configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618064,1.844
1,50%,xz,-3,1,2618064,1.841
10,100%,xz,-9,1,2426816,3.105
11,50%,lzma,-6,16,2426397,3.079
12,75%,xz,-3,32,2618064,1.861
13,50%,lzma,-3,16,2617615,1.874
14,50%,lzma,-6,32,2426397,3.072
15,50%,xz,-6,32,2426816,3.085
16,75%,lzma,-3,16,2617615,1.821
17,75%,lzma,-6,32,2426397,3.118
18,100%,lzma,-6,1,2426397,3.07
19,75%,lzma,-3,1,2617615,1.823
2,75%,xz,-9,16,2426816,3.116
20,75%,lzma,-6,1,2426397,3.048
21,75%,lzma,-6,16,2426397,3.075
22,100%,xz,-9,32,2426816,3.089
23,100%,xz,-9,16,2426816,3.11
24,50%,lzma,-9,32,2426397,3.13
25,50%,lzma,-3,32,2617615,1.833
26,100%,xz,-3,1,2618064,1.865
27,100%,lzma,-9,16,2426397,3.101
28,100%,lzma,-3,1,2617615,1.825
29,50%,lzma,-6,1,2426397,3.041
3,100%,xz,-6,32,2426816,3.094
4,50%,lzma,-3,1,2617615,1.842
5,75%,xz,-3,1,2618064,1.847
6,100%,lzma,-6,16,2426397,3.062
7,75%,xz,-6,32,2426816,3.098
8,50%,xz,-3,32,2618064,1.858
9,75%,xz,-9,32,2426816,3.082
