configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.56
1,50%,xz,-3,1,4914796,3.563
10,100%,xz,-9,1,4489868,4.384
11,50%,lzma,-6,16,4489170,4.418
12,75%,xz,-3,32,4914796,3.527
13,50%,lzma,-3,16,4913990,3.552
14,50%,lzma,-6,32,4489170,4.39
15,50%,xz,-6,32,4489912,4.377
16,75%,lzma,-3,16,4913990,3.502
17,75%,lzma,-6,32,4489170,4.605
18,100%,lzma,-6,1,4489170,4.362
19,75%,lzma,-3,1,4913990,3.514
2,75%,xz,-9,16,4489868,4.394
20,75%,lzma,-6,1,4489170,4.369
21,75%,lzma,-6,16,4489170,4.404
22,100%,xz,-9,32,4489868,4.358
23,100%,xz,-9,16,4489868,4.398
24,50%,lzma,-9,32,4489124,4.379
25,50%,lzma,-3,32,4913990,3.548
26,100%,xz,-3,1,4914796,3.525
27,100%,lzma,-9,16,4489124,4.362
28,100%,lzma,-3,1,4913990,3.518
29,50%,lzma,-6,1,4489170,4.408
3,100%,xz,-6,32,4489912,4.388
4,50%,lzma,-3,1,4913990,3.587
5,75%,xz,-3,1,4914796,3.524
6,100%,lzma,-6,16,4489170,4.396
7,75%,xz,-6,32,4489912,4.354
8,50%,xz,-3,32,4914796,3.534
9,75%,xz,-9,32,4489868,4.439
