configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853736,2.914
1,50%,xz,-3,1,4853736,2.91
10,100%,xz,-9,1,4415072,3.758
11,50%,lzma,-6,16,4414351,3.787
12,75%,xz,-3,32,4853736,2.919
13,50%,lzma,-3,16,4852943,2.915
14,50%,lzma,-6,32,4414351,3.763
15,50%,xz,-6,32,4415072,3.767
16,75%,lzma,-3,16,4852943,2.919
17,75%,lzma,-6,32,4414351,3.768
18,100%,lzma,-6,1,4414351,3.736
19,75%,lzma,-3,1,4852943,2.903
2,75%,xz,-9,16,4415072,3.69
20,75%,lzma,-6,1,4414351,3.946
21,75%,lzma,-6,16,4414351,3.745
22,100%,xz,-9,32,4415072,3.668
23,100%,xz,-9,16,4415072,3.668
24,50%,lzma,-9,32,4414351,3.695
25,50%,lzma,-3,32,4852943,2.894
26,100%,xz,-3,1,4853736,2.929
27,100%,lzma,-9,16,4414351,3.643
28,100%,lzma,-3,1,4852943,2.864
29,50%,lzma,-6,1,4414351,3.715
3,100%,xz,-6,32,4415072,3.763
4,50%,lzma,-3,1,4852943,2.88
5,75%,xz,-3,1,4853736,2.911
6,100%,lzma,-6,16,4414351,3.718
7,75%,xz,-6,32,4415072,3.763
8,50%,xz,-3,32,4853736,2.875
9,75%,xz,-9,32,4415072,3.686
