configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.733
1,50%,xz,-3,1,3001844,2.707
10,100%,xz,-9,1,2750272,5.496
11,50%,lzma,-6,16,2749760,5.391
12,75%,xz,-3,32,3001844,2.711
13,50%,lzma,-3,16,3001334,2.743
14,50%,lzma,-6,32,2749760,5.386
15,50%,xz,-6,32,2750228,5.366
16,75%,lzma,-3,16,3001334,2.684
17,75%,lzma,-6,32,2749760,5.409
18,100%,lzma,-6,1,2749760,5.408
19,75%,lzma,-3,1,3001334,2.71
2,75%,xz,-9,16,2750272,5.493
20,75%,lzma,-6,1,2749760,5.376
21,75%,lzma,-6,16,2749760,5.408
22,100%,xz,-9,32,2750272,5.495
23,100%,xz,-9,16,2750272,5.474
24,50%,lzma,-9,32,2749803,5.501
25,50%,lzma,-3,32,3001334,2.689
26,100%,xz,-3,1,3001844,2.746
27,100%,lzma,-9,16,2749803,5.47
28,100%,lzma,-3,1,3001334,2.697
29,50%,lzma,-6,1,2749760,5.375
3,100%,xz,-6,32,2750228,5.418
4,50%,lzma,-3,1,3001334,2.718
5,75%,xz,-3,1,3001844,2.72
6,100%,lzma,-6,16,2749760,5.428
7,75%,xz,-6,32,2750228,5.39
8,50%,xz,-3,32,3001844,2.694
9,75%,xz,-9,32,2750272,5.48
