configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13855200.016233414
1,1,1,0,1,0,1,13538701.777850656
10,1,0,1,1,1,0,13430734.06256152
11,1,0,1,1,1,1,13145066.350706313
12,0,0,1,1,1,1,13894064.51475854
13,1,0,1,0,1,1,13305390.37432316
14,0,1,1,1,0,0,13449172.70039412
15,0,0,1,0,0,1,13576237.103065025
16,1,1,1,1,0,1,13612821.90431898
17,0,1,0,1,0,1,13513654.19065364
18,0,1,0,0,1,0,13229420.087425888
19,0,1,0,0,0,1,13729843.516216055
2,1,0,1,1,0,0,13670863.29523809
20,1,0,0,0,0,1,13852714.591097498
21,0,0,0,0,0,1,14148904.195420267
22,1,1,0,1,0,0,13910536.403815899
23,0,1,1,0,1,0,13532663.959345013
24,1,1,1,1,1,0,13542616.246280866
25,0,1,1,0,0,1,13604920.930702174
26,1,1,1,0,0,0,13465268.486437686
27,0,0,1,0,1,0,13548587.125492208
28,1,0,0,0,1,0,13805109.407275673
29,1,1,0,0,1,1,13590318.879267015
3,1,0,1,0,0,0,13891963.792108376
4,1,1,1,1,1,1,13355336.704635667
5,1,0,0,1,1,1,13855757.407825965
6,1,0,0,1,0,1,13353702.0109872
7,0,0,0,1,1,1,13406304.522740852
8,0,0,1,1,0,1,13544235.25991756
9,0,1,1,1,1,1,13315493.005003352
