configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,93.77598815184338
1,1,1,0,1,0,1,77.38445423698832
10,1,0,1,1,1,0,101.57978958348468
11,1,0,1,1,1,1,108.77943015785135
12,0,0,1,1,1,1,86.97819564488145
13,1,0,1,0,1,1,84.77857565701288
14,0,1,1,1,0,0,75.98067537894681
15,0,0,1,0,0,1,88.37904819115505
16,1,1,1,1,0,1,100.9871344006568
17,0,1,0,1,0,1,102.98385787758406
18,0,1,0,0,1,0,83.57841574040957
19,0,1,0,0,0,1,73.78040755374977
2,1,0,1,1,0,0,84.19100562229634
20,1,0,0,0,0,1,86.980215306266
21,0,0,0,0,0,1,94.57617151467166
22,1,1,0,1,0,0,83.58273596916902
23,0,1,1,0,1,0,80.78639998118061
24,1,1,1,1,1,0,76.98958717373267
25,0,1,1,0,0,1,89.57490191865652
26,1,1,1,0,0,0,96.98537105638012
27,0,0,1,0,1,0,93.37837368070959
28,1,0,0,0,1,0,94.7881449415003
29,1,1,0,0,1,1,105.58334893572277
3,1,0,1,0,0,0,82.19203641359186
4,1,1,1,1,1,1,80.98159113513259
5,1,0,0,1,1,1,88.97290365808256
6,1,0,0,1,0,1,83.18908920190319
7,0,0,0,1,1,1,82.79030565260155
8,0,0,1,1,0,1,95.77928981656568
9,0,1,1,1,1,1,81.38369266119933
