configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.479
1,50%,xz,-3,1,515648,0.462
10,100%,xz,-9,1,453260,1.465
11,50%,lzma,-6,16,453144,1.401
12,75%,xz,-3,32,515656,0.467
13,50%,lzma,-3,16,515524,0.458
14,50%,lzma,-6,32,453144,1.397
15,50%,xz,-6,32,453268,1.452
16,75%,lzma,-3,16,515524,0.43
17,75%,lzma,-6,32,453144,1.4
18,100%,lzma,-6,1,453144,1.403
19,75%,lzma,-3,1,515524,0.461
2,75%,xz,-9,16,453268,1.513
20,75%,lzma,-6,1,453144,1.429
21,75%,lzma,-6,16,453144,1.426
22,100%,xz,-9,32,453268,1.5
23,100%,xz,-9,16,453268,1.497
24,50%,lzma,-9,32,453144,1.48
25,50%,lzma,-3,32,515524,0.449
26,100%,xz,-3,1,515648,0.445
27,100%,lzma,-9,16,453144,1.486
28,100%,lzma,-3,1,515524,0.453
29,50%,lzma,-6,1,453144,1.456
3,100%,xz,-6,32,453268,1.449
4,50%,lzma,-3,1,515524,0.451
5,75%,xz,-3,1,515648,0.443
6,100%,lzma,-6,16,453144,1.402
7,75%,xz,-6,32,453268,1.442
8,50%,xz,-3,32,515656,0.472
9,75%,xz,-9,32,453268,1.481
