configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.027
1,50%,xz,-3,1,3382412,3.966
10,100%,xz,-9,1,2830604,8.023
11,50%,lzma,-6,16,2831189,7.848
12,75%,xz,-3,32,3382420,3.968
13,50%,lzma,-3,16,3381840,3.961
14,50%,lzma,-6,32,2831189,7.89
15,50%,xz,-6,32,2831684,7.871
16,75%,lzma,-3,16,3381840,3.97
17,75%,lzma,-6,32,2831189,7.798
18,100%,lzma,-6,1,2831189,7.825
19,75%,lzma,-3,1,3381840,3.959
2,75%,xz,-9,16,2830612,7.992
20,75%,lzma,-6,1,2831189,7.781
21,75%,lzma,-6,16,2831189,7.834
22,100%,xz,-9,32,2830612,7.982
23,100%,xz,-9,16,2830612,7.998
24,50%,lzma,-9,32,2830116,7.967
25,50%,lzma,-3,32,3381840,3.983
26,100%,xz,-3,1,3382412,3.973
27,100%,lzma,-9,16,2830116,7.994
28,100%,lzma,-3,1,3381840,3.936
29,50%,lzma,-6,1,2831189,7.813
3,100%,xz,-6,32,2831684,7.872
4,50%,lzma,-3,1,3381840,4.003
5,75%,xz,-3,1,3382412,3.974
6,100%,lzma,-6,16,2831189,7.8
7,75%,xz,-6,32,2831684,7.832
8,50%,xz,-3,32,3382420,4.01
9,75%,xz,-9,32,2830612,7.968
