configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.189
1,50%,xz,-3,1,14777004,9.741
10,100%,xz,-9,1,13374160,27.155
11,50%,lzma,-6,16,13497551,23.982
12,75%,xz,-3,32,14838428,3.178
13,50%,lzma,-3,16,14775082,9.609
14,50%,lzma,-6,32,13497551,23.984
15,50%,xz,-6,32,13577880,12.858
16,75%,lzma,-3,16,14775082,9.646
17,75%,lzma,-6,32,13497551,23.964
18,100%,lzma,-6,1,13497551,23.997
19,75%,lzma,-3,1,14775082,9.628
2,75%,xz,-9,16,13374168,27.173
20,75%,lzma,-6,1,13497551,24.006
21,75%,lzma,-6,16,13497551,23.964
22,100%,xz,-9,32,13374168,27.102
23,100%,xz,-9,16,13374168,27.227
24,50%,lzma,-9,32,13365111,27.024
25,50%,lzma,-3,32,14775082,9.589
26,100%,xz,-3,1,14777004,9.782
27,100%,lzma,-9,16,13365111,27.033
28,100%,lzma,-3,1,14775082,9.639
29,50%,lzma,-6,1,13497551,24.015
3,100%,xz,-6,32,13577880,12.79
4,50%,lzma,-3,1,14775082,9.656
5,75%,xz,-3,1,14777004,9.676
6,100%,lzma,-6,16,13497551,24.038
7,75%,xz,-6,32,13577880,12.669
8,50%,xz,-3,32,14838428,3.154
9,75%,xz,-9,32,13374168,27.217
