configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.015
1,50%,xz,-3,1,4244480,3.069
10,100%,xz,-9,1,3763616,8.407
11,50%,lzma,-6,16,3786768,8.01
12,75%,xz,-3,32,4248448,2.025
13,50%,lzma,-3,16,4243773,3.017
14,50%,lzma,-6,32,3786768,8.09
15,50%,xz,-6,32,3787408,8.086
16,75%,lzma,-3,16,4243773,3.008
17,75%,lzma,-6,32,3786768,8.062
18,100%,lzma,-6,1,3786768,7.979
19,75%,lzma,-3,1,4243773,3.015
2,75%,xz,-9,16,3763624,8.394
20,75%,lzma,-6,1,3786768,8.003
21,75%,lzma,-6,16,3786768,8.059
22,100%,xz,-9,32,3763624,8.424
23,100%,xz,-9,16,3763624,8.435
24,50%,lzma,-9,32,3762987,8.359
25,50%,lzma,-3,32,4243773,2.979
26,100%,xz,-3,1,4244480,3.072
27,100%,lzma,-9,16,3762987,8.338
28,100%,lzma,-3,1,4243773,2.963
29,50%,lzma,-6,1,3786768,8.011
3,100%,xz,-6,32,3787408,8.105
4,50%,lzma,-3,1,4243773,3.04
5,75%,xz,-3,1,4244480,3.052
6,100%,lzma,-6,16,3786768,8.013
7,75%,xz,-6,32,3787408,8.113
8,50%,xz,-3,32,4248448,2.014
9,75%,xz,-9,32,3763624,8.418
